Date,Open,High,Low,Close,Volume,Adj Close
2010-02-08,195.690002,201.639999,194.00,200.37999,134366600,26.653816
2010-02-01,192.369995,200.199997,190.850006,195.460007,183575200,25.999376
2010-01-25,202.51001,213.710007,190.25,192.059998,353741600,25.547121
2010-01-19,208.330002,215.549988,197.160004,197.75,177005100,26.303984
2010-01-11,212.800003,213.00,204.100006,205.929993,134477100,27.392057
2010-01-04,213.429993,215.589996,209.050003,211.980011,128626800,28.196808
2009-12-28,211.720001,213.949997,208.309998,210.730011,115891600,28.030537
2009-12-21,196.050003,209.350006,195.670013,209.040009,112989800,27.80574
2009-12-14,195.369995,197.509995,191.00,195.429993,113292200,25.995386
2009-12-07,193.320007,199.700012,188.680008,194.669998,150469200,25.894293
2009-11-30,201.110001,202.769989,190.279999,193.320007,144074200,25.714724
2009-11-23,203.00,206.00,198.369995,200.589996,85940400,26.681751
2009-11-16,205.480011,208.00,197.759995,199.919998,110251600,26.59263
2009-11-09,196.940002,205.00,196.26001,204.450012,104044600,27.195194
2009-11-02,189.800003,195.190002,185.570007,194.339996,118447700,25.850399
2009-10-26,203.669998,206.75,188.169998,188.50,167353600,25.073584
2009-10-19,187.850006,208.709991,185.550003,203.940002,224458700,27.127356
2009-10-12,191.020004,192.319992,187.839996,188.050003,90826900,25.013727
2009-10-05,186.199997,191.449997,184.270004,190.470001,111268500,25.335625
2009-09-28,183.869995,187.400009,180.699997,184.899994,115021700,24.594725
2009-09-21,184.289993,188.899994,181.440002,182.369995,119207600,24.258192
2009-09-14,170.830002,186.790009,170.25,185.020004,145733000,24.610687
2009-09-08,172.979996,174.470001,169.699997,172.160004,122889300,22.900097
2009-08-31,168.160004,170.699997,164.110001,170.309998,90659900,22.654016
2009-08-24,170.119995,172.48999,164.829987,170.049988,96908200,22.619431
2009-08-17,163.550003,169.37001,159.419998,169.220001,106345500,22.509027
2009-08-10,165.660004,168.669998,161.87999,166.779999,92325200,22.184467
2009-08-03,165.210007,167.389999,163.089996,165.509995,97110300,22.015537
2009-07-27,160.169998,165.00,157.259995,163.389999,103558200,21.733543
2009-07-20,153.269989,160.00,149.75,159.990005,172486800,21.281288
2009-07-13,139.540009,152.019989,137.529999,151.75,115603000,20.185232
2009-07-06,138.699997,139.680008,134.420013,138.520004,116225700,18.425426
2009-06-29,143.459991,144.660004,139.789993,140.020004,111656100,18.62495
2009-06-22,140.669998,143.559998,132.880005,142.440002,142790200,18.94685
2009-06-15,136.01001,139.50,134.529999,139.479996,138775200,18.553122
2009-06-08,143.819992,144.559998,136.040009,136.970001,169257400,18.21925
2009-06-01,136.470001,146.399994,136.00,144.669998,132863600,19.243477
2009-05-26,124.759995,135.899994,124.549995,135.809998,139214700,18.064951
